,clave_ct,nom_turno,nombre_ct,domicilio,localidad_inegi,nombre_localidad,nombre_colonia,municipio,nombre_municipio,sostenimiento,nivel,programa,hombres_1!,mujeres_1!,total_1!,hombres_2!,mujeres_2!,total_2!,hombres_3!,mujeres_3!,total_3!,hombres_4!,mujeres_4!,total_4!,hombres_5!,mujeres_5!,total_5!,hombres_6!,mujeres_6!,total_6!,hombres_total,mujeres_total,matricula_total,docentes,grupos,docenete_educacion_fisica,docente_actividades_artisticas,docente_actividades_tecnonologicas,docente_de_idiomas,personal_de_administrativo_y_servicios,director_con_grupo,director_sin_grupo,total_de_personal
5229,14KJN1795X,MATUTINO,LA PALMA,CONOCIDO,122,LA PALMA,0,29,CUQUIO,FEDERAL,PREESCOLAR,CONAFE,0,3,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0
5230,14KCC0082D,MATUTINO,LOS VALLES,CONOCIDO,116,LOS VALLES,0,115,VILLA GUERRERO,FEDERAL,PREESCOLAR,CONAFE,0,3,3,3,1,4,1,0,1,0,0,0,0,0,0,0,0,0,4,4,8,1,1,0,0,0,0,0,0,0,1
5231,14KJN1829X,MATUTINO,SAN JOSE DE MADERAS,CONOCIDO,41,SAN JOSE DE MADERAS,0,42,HUEJUQUILLA EL ALTO,FEDERAL,PREESCOLAR,CONAFE,2,1,3,3,3,6,1,0,1,0,0,0,0,0,0,0,0,0,6,4,10,1,1,0,0,0,0,0,0,0,1
5232,14KCC0083C,MATUTINO,LA BERENJENA,CONOCIDO,153,LA BERENJENA,0,19,BOLAOS,FEDERAL,PREESCOLAR,CONAFE,0,1,1,1,0,1,1,2,3,0,0,0,0,0,0,0,0,0,2,3,5,1,1,0,0,0,0,0,0,0,1
5233,14KCC0084B,MATUTINO,MESA DE PAJARITOS,CONOCIDO,133,MESA DE PAJARITOS,0,19,BOLAOS,FEDERAL,PREESCOLAR,CONAFE,2,0,2,2,3,5,1,0,1,0,0,0,0,0,0,0,0,0,5,3,8,1,1,0,0,0,0,0,0,0,1
5234,14KCC0085A,MATUTINO,CRUCERO BANDERITAS,CONOCIDO,359,CRUCERO BANDERITAS,0,19,BOLAOS,FEDERAL,PREESCOLAR,CONAFE,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,1
5235,14KCC0086Z,MATUTINO,SAN ANTONIO,CONOCIDO,270,SAN ANTONIO,0,115,VILLA GUERRERO,FEDERAL,PREESCOLAR,CONAFE,3,1,4,1,1,2,1,1,2,0,0,0,0,0,0,0,0,0,5,3,8,1,1,0,0,0,0,0,0,0,1
5236,14KJN1832K,MATUTINO,OCOTENGO,IXTLAHUACAN DEL RIO,76,OCOTENGO,0,45,IXTLAHUACAN DEL RIO,FEDERAL,PREESCOLAR,CONAFE,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0
5237,14KJN1836G,MATUTINO,LOS LLANITOS,VILLA PURIFICACION,540,LOS LLANITOS,0,68,VILLA PURIFICACION,FEDERAL,PREESCOLAR,CONAFE,1,1,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,3,4,0,1,0,0,0,0,0,0,0,0
5238,14KJN1840T,MATUTINO,AGUACATERA,PUERTO VALALRTA,125,AGUACATERA,0,67,PUERTO VALLARTA,FEDERAL,PREESCOLAR,CONAFE,1,1,2,2,3,5,1,1,2,0,0,0,0,0,0,0,0,0,4,5,9,1,1,0,0,0,0,0,0,0,1
5239,14KJN1843Q,MATUTINO,LA PRESA,MEXTICACAN,47,LA PRESA,0,60,MEXTICACAN,FEDERAL,PREESCOLAR,CONAFE,4,5,9,6,6,12,4,4,8,0,0,0,0,0,0,0,0,0,14,15,29,2,2,0,0,0,0,0,0,0,2
5240,14KJN1844P,MATUTINO,RINCON VELAZQUEZ,CONOCIDO,273,RINCON DE VELAZQUEZ,0,93,TEPATITLAN DE MORELOS,FEDERAL,PREESCOLAR,CONAFE,0,0,0,2,7,9,0,1,1,0,0,0,0,0,0,0,0,0,2,8,10,1,1,0,0,0,0,0,0,0,1
5241,14KJN1845O,MATUTINO,EL VIRUETE,CONOCIDO,166,VIRUETE,0,94,TEQUILA,FEDERAL,PREESCOLAR,CONAFE,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0
5242,14KJN1849K,MATUTINO,ALTO DE BARAJAS,SAN JUAN DE LOS LAGOS,7,EL ALTO DE BARAJAS,0,73,SAN JUAN DE LOS LAGOS,FEDERAL,PREESCOLAR,CONAFE,2,1,3,5,3,8,1,1,2,0,0,0,0,0,0,0,0,0,8,5,13,1,1,0,0,0,0,0,0,0,1
5243,14KJN1851Z,MATUTINO,LLANITOS DE PIEDRAS VERDES,TECALITLAN,251,LLANITO DE PIEDRAS VERDES,0,87,TECALITLAN,FEDERAL,PREESCOLAR,CONAFE,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0
5244,14KJN1852Y,MATUTINO,LA JOYA,JILOTLAN DE LOS DOLORES,97,LA JOYA,0,49,JILOTLAN DE LOS DOLORES,FEDERAL,PREESCOLAR,CONAFE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
5245,14KJN1854W,MATUTINO,LOS GONZALEZ,CONOCIDO,13,LOS GONZALEZ,0,102,TONAYA,FEDERAL,PREESCOLAR,CONAFE,2,0,2,1,0,1,1,2,3,0,0,0,0,0,0,0,0,0,4,2,6,1,1,0,0,0,0,0,0,0,1
5246,14KJN1863D,MATUTINO,RANCHO NIO,CONOCIDO,32,RANCHO NIO,0,108,TUXPAN,FEDERAL,PREESCOLAR,CONAFE,2,2,4,0,1,1,1,3,4,0,0,0,0,0,0,0,0,0,3,6,9,1,1,0,0,0,0,0,0,0,1
5247,14KCC0087Z,MATUTINO,EL TEMPISQUE,MEZQUITIC,221,EL TEMPISQUE,0,61,MEZQUITIC,FEDERAL,PREESCOLAR,CONAFE,0,0,0,3,3,6,2,0,2,0,0,0,0,0,0,0,0,0,5,3,8,1,1,0,0,0,0,0,0,0,1
5248,14KCC0088Y,MATUTINO,POPOTITA,MEZQUITIC,555,POPOTITA,0,61,MEZQUITIC,FEDERAL,PREESCOLAR,CONAFE,0,0,0,7,0,7,0,2,2,0,0,0,0,0,0,0,0,0,7,2,9,1,1,0,0,0,0,0,0,0,1
5249,14KJN1839D,MATUTINO,LOS PLATANOS,SAN SEBASTIAN DEL OESTE,81,LOS PLATANOS,0,80,SAN SEBASTIAN DEL OESTE,FEDERAL,PREESCOLAR,CONAFE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
5250,14KJN1842R,MATUTINO,OJO DE AGUA,CONOCIDO,384,OJO DE AGUA,0,73,SAN JUAN DE LOS LAGOS,FEDERAL,PREESCOLAR,CONAFE,2,1,3,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,4,1,5,1,1,0,0,0,0,0,0,0,1
5251,14KCC0089X,MATUTINO,EL MIRADOR,CONOCIDO,383,EL MIRADOR,0,19,BOLAOS,FEDERAL,PREESCOLAR,CONAFE,2,1,3,3,5,8,1,1,2,0,0,0,0,0,0,0,0,0,6,7,13,1,1,0,0,0,0,0,0,0,1
5252,14KCC0091L,MATUTINO,BELLA VISTA,CONOCIDO,1033,BELLAVISTA,0,61,MEZQUITIC,FEDERAL,PREESCOLAR,CONAFE,7,1,8,0,3,3,0,2,2,0,0,0,0,0,0,0,0,0,7,6,13,1,1,0,0,0,0,0,0,0,1
5253,14KCC0092K,MATUTINO,TIERRA COLORADA,CONOCIDO,565,TIERRA COLORADA,0,61,MEZQUITIC,FEDERAL,PREESCOLAR,CONAFE,0,1,1,0,4,4,3,2,5,0,0,0,0,0,0,0,0,0,3,7,10,1,1,0,0,0,0,0,0,0,1
5254,14KCC0093J,MATUTINO,TIERRAS BLANCAS HUAISTITA,CONOCIDO,230,TIERRAS BLANCAS HUAISTITA,0,61,MEZQUITIC,FEDERAL,PREESCOLAR,CONAFE,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0
5255,14KCC0095H,MATUTINO,LA GUACAMAYA,CONOCIDO,448,LA GUACAMAYA,0,61,MEZQUITIC,FEDERAL,PREESCOLAR,CONAFE,0,0,0,2,2,4,1,0,1,0,0,0,0,0,0,0,0,0,3,2,5,1,1,0,0,0,0,0,0,0,1
5256,14KJN1864C,MATUTINO,EL CARACOL,CONOCIDO,58,EL CARACOL,0,8,ARANDAS,FEDERAL,PREESCOLAR,CONAFE,1,0,1,2,2,4,1,1,2,0,0,0,0,0,0,0,0,0,4,3,7,1,1,0,0,0,0,0,0,0,1
5257,14KJN1866A,MATUTINO,EL SALTO DE LATILLAS,CONOCIDO,86,EL SALTO DE LATILLAS,0,17,AYUTLA,FEDERAL,PREESCOLAR,CONAFE,0,2,2,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,6,6,1,1,0,0,0,0,0,0,0,1
5258,14KJN1867Z,MATUTINO,LA CALERA,CONOCIDO,493,LA CALERA,0,35,ENCARNACION DE DIAZ,FEDERAL,PREESCOLAR,CONAFE,2,3,5,2,1,3,0,2,2,0,0,0,0,0,0,0,0,0,4,6,10,1,1,0,0,0,0,0,0,0,1
5259,14KJN1868Z,MATUTINO,LA LOMA,CONOCIDO,594,LA LOMA,0,35,ENCARNACION DE DIAZ,FEDERAL,PREESCOLAR,CONAFE,0,4,4,0,1,1,2,0,2,0,0,0,0,0,0,0,0,0,2,5,7,1,1,0,0,0,0,0,0,0,1
5260,14KJN1871M,MATUTINO,EL AMARRADERO,CONOCIDO,4,EL AMARRADERO,0,48,JESUS MARIA,FEDERAL,PREESCOLAR,CONAFE,2,2,4,3,3,6,4,1,5,0,0,0,0,0,0,0,0,0,9,6,15,1,1,0,0,0,0,0,0,0,1
5261,14KJN1875I,MATUTINO,EL CORRAL DE MEJIA,CONOCIDO,16,EL CORRAL DE MEJIA,0,59,MAZAMITLA,FEDERAL,PREESCOLAR,CONAFE,1,2,3,2,0,2,1,1,2,0,0,0,0,0,0,0,0,0,4,3,7,0,1,0,0,0,0,0,0,0,0
5262,14KJN1876H,MATUTINO,PLAZA DE GALLOS,CONOCIDO,100,PLAZA DE GALLOS,0,68,VILLA PURIFICACION,FEDERAL,PREESCOLAR,CONAFE,0,0,0,0,3,3,1,1,2,0,0,0,0,0,0,0,0,0,1,4,5,1,1,0,0,0,0,0,0,0,1
5263,14KJN1878F,MATUTINO,GUADALUPE DEL MONTOSO,CONOCIDO,61,GUADALUPE DEL MONTOSO (LA GUADALUPE),0,69,QUITUPAN,FEDERAL,PREESCOLAR,CONAFE,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0
5264,14KJN1880U,MATUTINO,SANTA CRUZ DE ARRIBA,CONOCIDO,73,SANTA CRUZ DE ARRIBA,0,71,SAN CRISTOBAL DE LA BARRANCA,FEDERAL,PREESCOLAR,CONAFE,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0
5265,14KJN1882S,MATUTINO,EL TACAMO,CONOCIDO,36,EL TACAMO,0,86,TAPALPA,FEDERAL,PREESCOLAR,CONAFE,0,0,0,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,3,2,5,1,1,0,0,0,0,0,0,0,1
5266,14KJN1883R,MATUTINO,EL AGUA DEL SAUCO,CONOCIDO,18,EL AGUA DEL SAUCO,0,89,TECHALUTA DE MONTENEGRO,FEDERAL,PREESCOLAR,CONAFE,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0
5267,14KJN1884Q,MATUTINO,MASCUA,CONOCIDO,70,MASCUA,0,91,TEOCALTICHE,FEDERAL,PREESCOLAR,CONAFE,2,0,2,2,1,3,0,2,2,0,0,0,0,0,0,0,0,0,4,3,7,1,1,0,0,0,0,0,0,0,1
5268,14KJN1886O,MATUTINO,EL BALUARTE,CONOCIDO,13,EL BALUARTE,0,118,YAHUALICA DE GONZALEZ GALLO,FEDERAL,PREESCOLAR,CONAFE,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,1
5269,14KJN1887N,MATUTINO,LA HUARACHA,CONOCIDO,16,LA HUARACHA,0,105,TOTOTLAN,FEDERAL,PREESCOLAR,CONAFE,1,0,1,3,0,3,0,1,1,0,0,0,0,0,0,0,0,0,4,1,5,1,1,0,0,0,0,0,0,0,1
5270,14KJN1888M,MATUTINO,EL SALTO DE SAN ANTONIO,CONOCIDO,86,EL SALTO DE SAN ANTONIO,0,109,UNION DE SAN ANTONIO,FEDERAL,PREESCOLAR,CONAFE,1,2,3,2,1,3,2,2,4,0,0,0,0,0,0,0,0,0,5,5,10,1,1,0,0,0,0,0,0,0,1
5271,14KJN1889L,MATUTINO,LOS PANTANOS,CONOCIDO,55,LOS PANTANOS,0,112,VALLE DE JUAREZ,FEDERAL,PREESCOLAR,CONAFE,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,2,1,3,0,1,0,0,0,0,0,0,0,0
5272,14KJN1890A,MATUTINO,RIO COLORADO DE ABAJO,CONOCIDO,112,RIO COLORADO DE ABAJO,0,118,YAHUALICA DE GONZALEZ GALLO,FEDERAL,PREESCOLAR,CONAFE,2,0,2,2,2,4,1,0,1,0,0,0,0,0,0,0,0,0,5,2,7,1,1,0,0,0,0,0,0,0,1
5273,14KCA0006Z,MATUTINO,AMERICAN CIRCUS,GUADALAJARA,1,GUADALAJARA,ZONA INDUSTRIAL,39,GUADALAJARA,FEDERAL,PREESCOLAR,CONAFE,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,3,0,1,0,0,0,0,0,0,0,0
5274,14KCA0007Z,MATUTINO,CIRCO LOS PITUTOS,TEOCALTICHE,1,TEOCALTICHE,TEOCALTICHE (ZONA CENTRO),91,TEOCALTICHE,FEDERAL,PREESCOLAR,CONAFE,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,3,0,1,0,0,0,0,0,0,0,0
5275,14KCC0097F,MATUTINO,EL GACHUPIN,CONOCIDO,446,EL GACHUPIN,0,61,MEZQUITIC,FEDERAL,PREESCOLAR,CONAFE,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,1
5276,14KJN1921D,MATUTINO,EL CAPULIN DE GALVANES,CONOCIDO,24,EL CAPULIN DE GALVANES,0,48,JESUS MARIA,FEDERAL,PREESCOLAR,CONAFE,0,0,0,1,2,3,1,1,2,0,0,0,0,0,0,0,0,0,2,3,5,1,1,0,0,0,0,0,0,0,1
5277,14KJN1922C,MATUTINO,PALO CAIDO,CONOCIDO,82,PALO CAIDO,0,48,JESUS MARIA,FEDERAL,PREESCOLAR,CONAFE,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,1
5278,14KJN1923B,MATUTINO,HACIENDA DE BORROTES,CONOCIDO,189,HACIENDA DE BORROTES,0,31,CHIMALTITAN,FEDERAL,PREESCOLAR,CONAFE,1,1,2,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,2,3,5,1,1,0,0,0,0,0,0,0,1
5279,14KJN1925Z,MATUTINO,CARRIZALILLO,CONOCIDO,30,CARRIZALILLO,0,69,QUITUPAN,FEDERAL,PREESCOLAR,CONAFE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
5280,14KJN1926Z,MATUTINO,EL MANGUITO,CONOCIDO,231,EL MANGUITO,0,27,CUAUTITLAN DE GARCIA BARRAGAN,FEDERAL,PREESCOLAR,CONAFE,0,0,0,4,1,5,1,0,1,0,0,0,0,0,0,0,0,0,5,1,6,1,1,0,0,0,0,0,0,0,1
5281,14KCC0048X,MATUTINO,CALERA LA,CONOCIDO,243,LA CALERA (BAJA EN INEGI),0,19,BOLAOS,FEDERAL,PREESCOLAR,CONAFE,1,3,4,0,2,2,2,1,3,0,0,0,0,0,0,0,0,0,3,6,9,1,1,0,0,0,0,0,0,0,1
5282,14KCA0010M,MATUTINO,CIRCO HERMANOS MORALES,TEOCALTICHE,1,TEOCALTICHE,TEOCALTICHE (ZONA CENTRO),91,TEOCALTICHE,FEDERAL,PREESCOLAR,CONAFE,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
5283,14KCC0029I,MATUTINO,LAS ESCOBAS,CONOCIDO,9005,"ESCOBAS, LAS (NO EXISTE EN INEGI)",0,61,MEZQUITIC,FEDERAL,PREESCOLAR,CONAFE,0,1,1,1,0,1,1,3,4,0,0,0,0,0,0,0,0,0,2,4,6,1,1,0,0,0,0,0,0,0,1
5284,14KCC0053I,MATUTINO,TECHALOTITA,CONOCIDO,492,TECHALOTITA,0,61,MEZQUITIC,FEDERAL,PREESCOLAR,CONAFE,0,0,0,3,4,7,3,1,4,0,0,0,0,0,0,0,0,0,6,5,11,1,1,0,0,0,0,0,0,0,1
5285,14KCC0098E,MATUTINO,CHONACATA,CONOCIDO,56,CHONACATA,0,61,MEZQUITIC,FEDERAL,PREESCOLAR,CONAFE,1,2,3,1,3,4,2,1,3,0,0,0,0,0,0,0,0,0,4,6,10,1,1,0,0,0,0,0,0,0,1
5286,14KCC0099D,MATUTINO,LAS GUITARRAS (LA GUITARRA),CONOCIDO,603,LAS GUITARRAS (LA GUITARRA),0,61,MEZQUITIC,FEDERAL,PREESCOLAR,CONAFE,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0
5287,14KCC0100C,MATUTINO,MAYEHEKWA PUEBLO NUEVO 2,CONOCIDO,1103,PUEBLO CELOSO,0,61,MEZQUITIC,FEDERAL,PREESCOLAR,CONAFE,3,1,4,2,2,4,1,4,5,0,0,0,0,0,0,0,0,0,6,7,13,1,1,0,0,0,0,0,0,0,1
5288,14KCC0101B,MATUTINO,TAIMARITA,CONOCIDO,768,TAIMARITA,0,61,MEZQUITIC,FEDERAL,PREESCOLAR,CONAFE,4,2,6,2,3,5,1,2,3,0,0,0,0,0,0,0,0,0,7,7,14,1,1,0,0,0,0,0,0,0,1
5289,14KCC0102A,MATUTINO,TLALTENANGO,CONOCIDO,336,TLALTENANGO,0,61,MEZQUITIC,FEDERAL,PREESCOLAR,CONAFE,1,3,4,3,0,3,1,3,4,0,0,0,0,0,0,0,0,0,5,6,11,1,1,0,0,0,0,0,0,0,1
5290,14KJN0175I,MATUTINO,"JAULAS, LAS",CONOCIDO,110,LAS JAULAS,0,35,ENCARNACION DE DIAZ,FEDERAL,PREESCOLAR,CONAFE,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,2,3,0,1,0,0,0,0,0,0,0,0
5291,14KJN0194X,MATUTINO,MANUEL AVILA CAMACHO,CONOCIDO,291,MANUEL AVILA CAMACHO,0,43,LA HUERTA,FEDERAL,PREESCOLAR,CONAFE,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,1
5292,14KJN0211X,MATUTINO,LA ESTANZUELA,CONOCIDO,28,ESTANZUELA,0,38,GUACHINANGO,FEDERAL,PREESCOLAR,CONAFE,0,1,1,5,6,11,2,1,3,0,0,0,0,0,0,0,0,0,7,8,15,1,1,0,0,0,0,0,0,0,1
5293,14KJN0223B,MATUTINO,PRESA DE TIERRA,CONOCIDO,46,PRESA DE TIERRA,0,113,SAN GABRIEL,FEDERAL,PREESCOLAR,CONAFE,1,2,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,4,1,1,0,0,0,0,0,0,0,1
5294,14KJN0341Q,MATUTINO,SAN LORENZO,CONOCIDO,34,SAN LORENZO,0,34,EJUTLA,FEDERAL,PREESCOLAR,CONAFE,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,0,0,0,0,0,0,0,1
5295,14KJN0393W,MATUTINO,LA VILLITA,CONOCIDO,27,JOSE MARIA MORELOS (LA VILLITA),0,92,TEOCUITATLAN DE CORONA,FEDERAL,PREESCOLAR,CONAFE,1,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,2,1,3,1,1,0,0,0,0,0,0,0,1
5296,14KJN0438B,MATUTINO,LAS PARTIDAS,CONOCIDO,100,LAS PARTIDAS,0,100,TOMATLAN,FEDERAL,PREESCOLAR,CONAFE,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,1
5297,14KJN0506I,MATUTINO,AGUA ZARCA,CONOCIDO,5,AGUA ZARCA,0,104,TOTATICHE,FEDERAL,PREESCOLAR,CONAFE,1,3,4,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,1,1,0,0,0,0,0,0,0,1
5298,14KJN0570J,MATUTINO,BOQUILLA DE ZARAGOZA,CONOCIDO,3,LA BOQUILLA DE ZARAGOZA (LA BOQUILLA),0,81,SANTA MARIA DE LOS ANGELES,FEDERAL,PREESCOLAR,CONAFE,0,2,2,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,3,5,1,1,0,0,0,0,0,0,0,1
5299,14KJN0622Z,MATUTINO,PLOMOSA,CONOCIDO,425,LA PLOMOSA,0,87,TECALITLAN,FEDERAL,PREESCOLAR,CONAFE,0,0,0,3,1,4,0,2,2,0,0,0,0,0,0,0,0,0,3,3,6,1,1,0,0,0,0,0,0,0,1
5300,14KJN0670I,MATUTINO,VENTILLA LA,CONOCIDO,74,LA VENTILLA,0,31,CHIMALTITAN,FEDERAL,PREESCOLAR,CONAFE,1,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,3,0,1,0,0,0,0,0,0,0,0
5301,14KJN0721Z,MATUTINO,BIOTO,CONOCIDO,111,BIOTO,0,20,CABO CORRIENTES,FEDERAL,PREESCOLAR,CONAFE,1,1,2,1,0,1,1,2,3,0,0,0,0,0,0,0,0,0,3,3,6,1,1,0,0,0,0,0,0,0,1
5302,14KJN0732E,MATUTINO,TIGRE EL,CONOCIDO,172,EL TIGRE,0,87,TECALITLAN,FEDERAL,PREESCOLAR,CONAFE,2,1,3,1,1,2,1,2,3,0,0,0,0,0,0,0,0,0,4,4,8,1,1,0,0,0,0,0,0,0,1
5303,14KJN0766V,MATUTINO,EL MASTRANZO,CONOCIDO,18,EL MASTRANZO,0,121,ZAPOTILTIC,FEDERAL,PREESCOLAR,CONAFE,2,0,2,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,4,1,5,1,1,0,0,0,0,0,0,0,1
5304,14KJN0779Z,MATUTINO,EJIDO ATENQUIQUE,CONOCIDO,6,EJIDO POBLADO ATENQUIQUE,0,108,TUXPAN,FEDERAL,PREESCOLAR,CONAFE,2,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,1,1,0,0,0,0,0,0,0,1
5305,14KJN0793S,MATUTINO,CHANREY (CAHN REY),CONOCIDO,55,CHANREY,0,58,MASCOTA,FEDERAL,PREESCOLAR,CONAFE,1,1,2,1,1,2,1,1,2,0,0,0,0,0,0,0,0,0,3,3,6,1,1,0,0,0,0,0,0,0,1
5306,14KJN0799M,MATUTINO,LA CARMENTA,CONOCIDO,26,LA CARMENTA,0,73,SAN JUAN DE LOS LAGOS,FEDERAL,PREESCOLAR,CONAFE,0,1,1,3,2,5,0,1,1,0,0,0,0,0,0,0,0,0,3,4,7,1,1,0,0,0,0,0,0,0,1
5307,14KJN0877Z,MATUTINO,CAQUIXTLE DE ABAJO,CONOCIDO,32,CAQUIXTLE DE ABAJO,0,35,ENCARNACION DE DIAZ,FEDERAL,PREESCOLAR,CONAFE,4,2,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,3,7,1,1,0,0,0,0,0,0,0,1
5308,14KJN0900K,MATUTINO,LA TORTUGA,CONOCIDO,106,LA TORTUGA,0,29,CUQUIO,FEDERAL,PREESCOLAR,CONAFE,0,0,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1,2,3,0,1,0,0,0,0,0,0,0,0
5309,14KJN0920Y,MATUTINO,SAN PEDRO ACHALE,CONOCIDO,22,SAN PEDRO LA CHALE,0,11,ATENGO,FEDERAL,PREESCOLAR,CONAFE,2,0,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,3,1,4,1,1,0,0,0,0,0,0,0,1
5310,14KJN0923V,MATUTINO,SANTA CLARA,CONOCIDO,89,SANTA CLARA,0,29,CUQUIO,FEDERAL,PREESCOLAR,CONAFE,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,1
5311,14KJN0948D,MATUTINO,SANTATERESA,CONOCIDO,190,SANTA TERESA,0,78,SAN MIGUEL EL ALTO,FEDERAL,PREESCOLAR,CONAFE,0,0,0,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,2,1,3,0,1,0,0,0,0,0,0,0,0
5312,14KJN0999K,MATUTINO,CARRETERO DE ABAJO,CONOCIDO,16,CARRETERO DE ABAJO,0,111,VALLE DE GUADALUPE,FEDERAL,PREESCOLAR,CONAFE,0,1,1,1,0,1,3,0,3,0,0,0,0,0,0,0,0,0,4,1,5,1,1,0,0,0,0,0,0,0,1
5313,14KJN1040A,MATUTINO,SAN ANTONIO DE LAS LAJAS,CONOCIDO,58,SAN ANTONIO DE LAS LAJAS,0,25,COLOTLAN,FEDERAL,PREESCOLAR,CONAFE,1,0,1,2,1,3,1,2,3,0,0,0,0,0,0,0,0,0,4,3,7,1,1,0,0,0,0,0,0,0,1
5314,14KJN1101Y,MATUTINO,APANICO,CONOCIDO,13,APANICO,0,94,TEQUILA,FEDERAL,PREESCOLAR,CONAFE,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0
5315,14KJN1141Z,MATUTINO,SAUCITOS LOS,CONOCIDO,269,LOS SAUCITOS,0,35,ENCARNACION DE DIAZ,FEDERAL,PREESCOLAR,CONAFE,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0
5316,14KJN1149R,MATUTINO,POTRERO DE NAVARRETE,CONOCIDO,165,POTRERO DE NAVARRETE,0,61,MEZQUITIC,FEDERAL,PREESCOLAR,CONAFE,0,4,4,1,2,3,1,0,1,0,0,0,0,0,0,0,0,0,2,6,8,1,1,0,0,0,0,0,0,0,1
5317,14KJN1150G,MATUTINO,JUNTA DE RIOS,CONOCIDO,95,LA JUNTA DE RIOS,0,61,MEZQUITIC,FEDERAL,PREESCOLAR,CONAFE,0,2,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,1,1,0,0,0,0,0,0,0,1
5318,14KJN1332P,MATUTINO,ONCE PUEBLOS,CONOCIDO,367,LOS ONCE PUEBLOS,0,78,SAN MIGUEL EL ALTO,FEDERAL,PREESCOLAR,CONAFE,1,1,2,4,1,5,2,2,4,0,0,0,0,0,0,0,0,0,7,4,11,1,1,0,0,0,0,0,0,0,1
